Area,Element,Unit,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100
Democratic Republic of the Congo,Urban population,1000 persons,2327.079,2411.626,2499.544,2591.649,2688.913,2791.904,2901.101,3016.515,3138.323,3266.301,3400.36,3522.149,3649.178,3782.223,3922.445,4070.472,4227.139,4392.189,4564.509,4742.133,4924.023,5109.326,5298.767,5494.084,5698.352,5913.533,6141.424,6381.12,6629.648,6882.137,7135.522,7388.941,7645.2,7908.046,8183.134,8520.577,8877.285,9254.031,9660.156,10107.126,10603.379,11157.702,11766.095,12405.782,13044.796,13659.173,14237.982,14789.33,15335.081,15907.966,16534.234,17222.057,17968.327,18770.684,19622.66,20521.483,21470.101,22473.029,23531.326,24645.971,25817.901,27048.151,28337.627,29686.908,31096.388,32566.508,34098.241,35692.384,37348.939,39067.608,40848.447,42691.732,44598.623,46571.127,48611.843,50722.858,52904.879,55157.935,57482.464,59878.32,62343.48,64884.278,67498.008,70184.405,72942.849,75772.61,78673.304,81644.233,84683.807,87790.004,90960.949,94195.271,97491.852,100849.26,104266.058,107740.801,111271.821,114857.569,118496.813,122188.455,125931.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Total Population - Both sexes,1000 persons,4268.271,4308.921,4346.182,4380.301,4411.657,4440.778,4468.346,4495.221,4522.334,4550.682,4581.101,4614.027,4649.346,4686.279,4723.629,4760.46,4796.487,4831.752,4866.068,4899.291,4931.241,4961.762,4990.546,5017.248,5041.419,5062.729,5081.267,5097.045,5109.69,5118.707,5123.945,5125.298,5123.349,5119.607,5116.058,5114.243,5114.657,5117.277,5122.441,5130.361,5141.115,5154.908,5171.65,5190.742,5211.334,5232.704,5254.86,5277.711,5300.379,5321.774,5341.194,5358.062,5372.801,5386.968,5402.761,5421.702,5444.286,5469.921,5497.729,5526.388,5554.844,5582.978,5610.903,5638.145,5664.196,5688.695,5711.349,5732.274,5752.126,5771.876,5792.202,5813.298,5834.95,5856.93,5878.876,5900.493,5921.744,5942.671,5963.112,5982.891,6001.867,6019.978,6037.214,6053.578,6069.113,6083.849,6097.799,6110.968,6123.428,6135.276,6146.589,6157.406,6167.784,6177.831,6187.628,6197.288,6206.863,6216.398,6225.948,6235.592,6245.374,6255.336,6265.512,6275.907,6286.501,6297.293,6308.284,6319.501,6330.977,6342.741,6354.809,6367.188,6379.869,6392.842,6406.07,6419.531,6433.217,6447.094,6461.147,6475.357,6489.698,6504.151,6518.667,6533.171,6547.583,6561.818,6575.835,6589.632,6603.193,6616.488,6629.523,6642.296,6654.811,6667.058,6679.045,6690.756,6702.215,6713.458,6724.6,6735.787,6747.117,6758.666,6770.442,6782.425,6794.604,6806.981,6819.559,6832.369,6845.47,6858.953,6872.908
Denmark,Total Population - Male,1000 persons,2117.133,2138.351,2157.288,2174.29,2189.744,2204.04,2217.592,2230.828,2244.202,2258.119,2272.936,2288.841,2305.833,2323.674,2341.984,2360.426,2378.921,2397.412,2415.52,2432.798,2448.873,2463.592,2476.888,2488.724,2499.113,2508.07,2515.673,2521.919,2526.632,2529.584,2530.719,2529.992,2527.742,2524.786,2522.183,2520.778,2520.821,2522.312,2525.308,2529.822,2535.813,2543.344,2552.382,2562.615,2573.631,2585.062,2596.908,2609.12,2621.207,2632.593,2642.895,2651.808,2659.568,2667.009,2675.318,2685.327,2697.277,2710.858,2725.636,2740.959,2756.283,2771.59,2786.889,2801.8,2815.877,2828.808,2840.401,2850.751,2860.293,2869.672,2879.361,2889.481,2899.894,2910.504,2921.082,2931.485,2941.694,2951.751,2961.589,2971.142,2980.33,2989.124,2997.547,3005.594,3013.313,3020.731,3027.851,3034.684,3041.245,3047.563,3053.661,3059.562,3065.283,3070.849,3076.304,3081.664,3086.966,3092.211,3097.453,3102.712,3108.012,3113.384,3118.833,3124.374,3130.003,3135.733,3141.557,3147.495,3153.556,3159.758,3166.143,3172.681,3179.369,3186.215,3193.176,3200.237,3207.39,3214.617,3221.904,3229.23,3236.569,3243.937,3251.28,3258.572,3265.74,3272.743,3279.578,3286.237,3292.708,3299.022,3305.178,3311.194,3317.063,3322.81,3328.44,3333.99,3339.462,3344.876,3350.278,3355.757,3361.33,3367.053,3372.922,3378.926,3385.065,3391.341,3397.736,3404.274,3410.962,3417.836,3424.93
Denmark,Total Population - Female,1000 persons,2151.148,2170.566,2188.899,2206.015,2221.918,2236.739,2250.758,2264.387,2278.135,2292.564,2308.163,2325.186,2343.508,2362.595,2381.639,2400.035,2417.56,2434.338,2450.549,2466.491,2482.366,2498.167,2513.663,2528.523,2542.3,2554.661,2565.589,2575.13,2583.061,2589.127,2593.226,2595.304,2595.607,2594.821,2593.872,2593.472,2593.824,2594.97,2597.134,2600.54,2605.304,2611.562,2619.272,2628.13,2637.703,2647.647,2657.949,2668.593,2679.173,2689.178,2698.297,2706.251,2713.23,2719.959,2727.436,2736.374,2747.016,2759.062,2772.095,2785.43,2798.566,2811.39,2824.02,2836.352,2848.322,2859.887,2870.945,2881.526,2891.838,2902.205,2912.842,2923.821,2935.058,2946.433,2957.793,2969.011,2980.055,2990.921,3001.519,3011.755,3021.538,3030.847,3039.665,3047.989,3055.801,3063.117,3069.94,3076.282,3082.18,3087.713,3092.929,3097.843,3102.507,3106.979,3111.324,3115.624,3119.897,3124.183,3128.498,3132.886,3137.362,3141.955,3146.677,3151.527,3156.495,3161.558,3166.73,3172.013,3177.426,3182.976,3188.672,3194.515,3200.497,3206.62,3212.891,3219.292,3225.827,3232.475,3239.246,3246.127,3253.118,3260.217,3267.383,3274.605,3281.842,3289.065,3296.252,3303.403,3310.481,3317.465,3324.347,3331.105,3337.753,3344.253,3350.599,3356.766,3362.752,3368.588,3374.317,3380.033,3385.786,3391.614,3397.516,3403.5,3409.539,3415.639,3421.822,3428.099,3434.508,3441.113,3447.977
Denmark,Rural population,1000 persons,1366.579,1365.335,1362.82,1359.205,1354.583,1349.162,1324.804,1294.324,1264.071,1234.39,1205.444,1180.396,1158.013,1136.109,1114.343,1092.636,1073.492,1055.102,1036.558,1017.961,999.195,980.473,961.645,942.679,923.428,903.906,884.14,872.309,860.032,847.274,834.021,824.418,818.474,812.281,806.15,800.344,794.912,789.851,785.197,780.997,779.214,779.904,781.033,782.513,784.208,786.011,787.92,789.927,791.896,793.664,795.838,795.683,792.499,788.673,779.832,766.864,756.876,749.746,742.924,737.584,733.539,728.151,721.427,716.44,713.1,709.587,705.862,701.971,697.769,693.384,688.897,684.329,679.66,674.86,669.889,664.719,659.348,653.788,648.026,642.048,635.85,629.431,622.8,615.965,608.938,601.733,594.357,586.826,579.151,571.353,563.445,555.445,547.37,539.246,531.198,523.247,515.398,507.653,500.012,492.471,485.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Urban population,1000 persons,2901.692,2943.586,2983.362,3021.096,3057.074,3091.616,3143.542,3200.897,3258.263,3316.292,3375.657,3433.631,3491.333,3550.17,3609.286,3667.824,3722.995,3776.65,3829.51,3881.33,3932.046,3981.289,4028.901,4074.569,4117.991,4158.823,4197.127,4224.736,4249.658,4271.433,4289.924,4300.88,4304.875,4307.326,4309.908,4313.899,4319.745,4327.426,4337.244,4349.364,4361.901,4375.004,4390.617,4408.229,4427.126,4446.693,4466.94,4487.784,4508.483,4528.11,4545.356,4562.379,4580.302,4598.295,4622.929,4654.838,4687.427,4720.211,4754.871,4788.863,4821.305,4854.722,4889.233,4921.377,4950.814,4979.108,5006.008,5031.58,5056.587,5081.84,5107.903,5134.933,5162.762,5191.155,5219.784,5248.366,5276.864,5305.301,5333.519,5361.35,5388.666,5415.386,5441.497,5466.982,5491.846,5516.117,5539.771,5562.831,5585.327,5607.313,5628.838,5649.946,5670.655,5691.059,5711.187,5731.131,5750.962,5770.697,5790.35,5809.902,5829.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,Total Population - Both sexes,1000 persons,62.001,63.306,64.75,66.269,67.872,69.589,71.497,73.702,76.353,79.612,83.636,88.498,94.204,100.628,107.583,114.963,122.866,131.397,140.462,149.887,159.659,169.372,179.224,190.568,205.181,224.183,248.556,277.479,308.008,336.085,358.96,374.937,385.271,393.802,406.017,425.613,454.361,490.33,528.999,563.864,590.398,606.844,615.054,618.495,622.366,630.388,643.654,660.863,680.463,699.975,717.584,733.015,746.942,759.641,771.603,783.254,794.563,805.451,816.358,827.823,840.198,853.674,868.137,883.293,898.695,913.993,929.112,944.099,958.923,973.56,988,1002.187,1016.097,1029.695,1043.019,1056.061,1068.8,1081.243,1093.373,1105.196,1116.724,1127.944,1138.863,1149.505,1159.868,1169.978,1179.845,1189.448,1198.823,1207.979,1216.929,1225.673,1234.215,1242.56,1250.712,1258.679,1266.469,1274.056,1281.422,1288.533,1295.373,1301.922,1308.167,1314.099,1319.702,1324.935,1329.826,1334.35,1338.521,1342.341,1345.823,1348.974,1351.792,1354.298,1356.495,1358.411,1360.039,1361.415,1362.535,1363.441,1364.153,1364.67,1365.02,1365.207,1365.271,1365.214,1365.053,1364.79,1364.432,1363.972,1363.42,1362.781,1362.041,1361.221,1360.291,1359.264,1358.135,1356.908,1355.571,1354.137,1352.578,1350.933,1349.174,1347.314,1345.359,1343.3,1341.146,1338.905,1336.574,1334.155,1331.655
Djibouti,Total Population - Male,1000 persons,30.778,31.428,32.144,32.908,33.71,34.562,35.514,36.616,37.94,39.568,41.573,43.995,46.839,50.033,53.503,57.191,61.136,65.406,69.931,74.632,79.49,84.278,89.117,94.716,102.046,111.696,124.193,139.09,154.846,169.327,181.088,189.252,194.469,198.701,204.745,214.501,228.868,246.854,266.203,283.664,296.959,305.223,309.374,311.154,313.126,317.169,323.878,332.631,342.556,352.249,360.759,367.771,373.733,379.387,385.776,393.626,403.23,414.204,425.823,437.042,447.092,455.731,463.209,469.898,476.395,483.117,490.177,497.397,504.712,511.947,518.993,525.837,532.524,539.053,545.426,551.651,557.719,563.623,569.359,574.927,580.328,585.574,590.659,595.583,600.354,604.988,609.472,613.822,618.044,622.145,626.12,629.981,633.726,637.358,640.888,644.309,647.628,650.835,653.923,656.88,659.681,662.332,664.836,667.17,669.331,671.31,673.113,674.73,676.166,677.436,678.528,679.46,680.238,680.85,681.325,681.661,681.864,681.962,681.928,681.805,681.591,681.288,680.906,680.461,679.953,679.401,678.793,678.149,677.47,676.751,675.995,675.209,674.394,673.547,672.663,671.748,670.795,669.81,668.793,667.745,666.677,665.575,664.457,663.31,662.145,660.964,659.762,658.543,657.314,656.076,654.834
Djibouti,Total Population - Female,1000 persons,31.222,31.885,32.6,33.365,34.174,35.031,35.98,37.083,38.412,40.047,42.061,44.508,47.364,50.585,54.079,57.785,61.74,65.999,70.531,75.257,80.172,85.094,90.12,95.853,103.134,112.481,124.363,138.382,153.162,166.753,177.872,185.682,190.799,195.099,201.273,211.107,225.491,243.483,262.79,280.191,293.434,301.62,305.676,307.35,309.238,313.216,319.771,328.227,337.909,347.724,356.818,365.248,373.214,380.252,385.823,389.622,391.324,391.252,390.538,390.778,393.102,397.94,404.927,413.398,422.312,430.881,438.94,446.703,454.211,461.61,469.009,476.36,483.574,490.648,497.59,504.407,511.083,517.614,524.017,530.27,536.385,542.365,548.215,553.923,559.52,564.995,570.368,575.62,580.779,585.84,590.813,595.694,600.488,605.194,609.82,614.375,618.838,623.218,627.494,631.663,635.687,639.582,643.33,646.934,650.37,653.628,656.713,659.621,662.354,664.91,667.3,669.515,671.565,673.448,675.177,676.747,678.172,679.448,680.605,681.633,682.567,683.386,684.109,684.755,685.319,685.823,686.256,686.641,686.961,687.222,687.434,687.565,687.648,687.671,687.632,687.516,687.339,687.098,686.781,686.377,685.912,685.356,684.724,684.006,683.209,682.337,681.396,680.362,679.256,678.078,676.822
Djibouti,Rural population,1000 persons,37.319,37.455,37.639,37.832,38.037,38.266,38.558,38.967,39.556,40.397,41.546,42.967,44.635,46.503,48.464,50.459,52.513,54.656,56.83,58.96,61.026,62.874,64.578,66.622,69.558,73.662,79.115,85.526,91.883,96.99,100.165,101.127,100.394,100.404,102.66,106.723,112.983,120.909,129.351,136.72,141.949,144.952,146.626,147.158,147.789,149.401,152.253,156.032,160.358,164.626,168.406,171.618,174.439,176.988,179.465,182.018,184.663,187.353,190.109,192.941,195.77,198.612,201.456,204.251,206.929,209.442,211.764,213.906,215.875,217.689,219.361,220.887,222.257,223.462,224.496,225.352,226.028,226.524,226.834,226.957,226.889,226.632,226.186,225.55,224.729,223.725,222.633,221.459,220.205,218.874,217.47,215.998,214.459,212.857,211.195,209.48,207.712,205.893,204.028,202.116,200.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Djibouti,Urban population,1000 persons,24.682,25.851,27.111,28.437,29.835,31.323,32.939,34.735,36.797,39.215,42.09,45.531,49.569,54.125,59.119,64.504,70.353,76.741,83.632,90.927,98.633,106.498,114.646,123.946,135.623,150.521,169.441,191.953,216.125,239.095,258.795,273.81,284.877,293.398,303.357,318.89,341.378,369.421,399.648,427.144,448.449,461.892,468.428,471.337,474.577,480.987,491.429,504.921,520.254,535.473,549.178,561.093,571.782,581.627,591.287,601.236,611.545,622.049,632.825,643.899,655.376,667.325,679.729,692.437,705.235,717.972,730.569,743.079,755.533,768.001,780.538,793.138,805.774,818.418,831.056,843.657,856.22,868.738,881.187,893.554,905.821,917.977,930.017,941.912,953.672,965.276,976.623,987.711,998.534,1009.093,1019.38,1029.403,1039.155,1048.634,1057.841,1066.788,1075.467,1083.873,1092.01,1099.862,1107.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,Total Population - Both sexes,1000 persons,51.1,51.706,52.301,52.947,53.688,54.56,55.547,56.63,57.772,58.922,60.011,61.032,61.982,62.918,63.926,65.038,66.311,67.686,69.04,70.213,71.073,71.568,71.731,71.738,71.802,72.094,72.654,73.44,74.284,74.955,75.314,75.309,75.003,74.483,73.851,73.201,72.533,71.842,71.208,70.723,70.419,70.374,70.544,70.831,71.043,71.098,70.936,70.599,70.185,69.835,69.65,69.661,69.837,70.1,70.382,70.589,70.718,70.795,70.827,70.851,70.878,70.916,70.965,71.016,71.085,71.183,71.307,71.458,71.625,71.808,71.986,72.167,72.344,72.519,72.68,72.818,72.948,73.051,73.138,73.205,73.241,73.261,73.255,73.222,73.169,73.107,73.018,72.92,72.802,72.683,72.548,72.4,72.249,72.096,71.936,71.769,71.604,71.43,71.26,71.078,70.877,70.679,70.465,70.24,70.008,69.77,69.512,69.252,68.961,68.678,68.377,68.067,67.738,67.398,67.049,66.693,66.316,65.937,65.543,65.138,64.721,64.299,63.864,63.425,62.984,62.528,62.067,61.602,61.124,60.651,60.169,59.679,59.196,58.718,58.225,57.755,57.279,56.809,56.342,55.891,55.44,54.985,54.556,54.134,53.705,53.301,52.887,52.491,52.11,51.716,51.351
Dominica,Rural population,1000 persons,33.37,33.602,33.823,34.073,34.379,34.762,35.212,35.716,36.249,36.78,37.3,37.893,38.442,38.98,39.562,40.207,40.949,41.753,42.542,43.217,43.58,43.321,42.851,42.285,41.746,41.331,41.055,40.892,40.748,40.508,40.098,39.351,37.942,36.434,34.888,33.353,31.823,30.31,28.842,27.464,26.187,25.162,25.145,25.168,25.164,25.1,24.959,24.76,24.537,24.341,24.202,24.118,23.957,23.836,23.719,23.589,23.435,23.27,23.098,22.937,22.793,22.671,22.561,22.457,22.358,22.256,22.151,22.044,21.933,21.816,21.697,21.568,21.436,21.295,21.145,20.986,20.816,20.639,20.452,20.256,20.054,19.841,19.624,19.399,19.169,18.935,18.698,18.457,18.218,17.977,17.736,17.495,17.255,17.016,16.776,16.537,16.297,16.057,15.819,15.579,15.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,Urban population,1000 persons,17.73,18.104,18.478,18.874,19.309,19.798,20.335,20.914,21.523,22.142,22.711,23.139,23.54,23.938,24.364,24.831,25.362,25.933,26.498,26.996,27.493,28.248,28.883,29.459,30.061,30.763,31.587,32.519,33.494,34.417,35.216,36.024,37.228,38.313,39.325,40.29,41.202,42.06,42.9,43.778,44.739,45.68,45.825,46.042,46.209,46.268,46.186,45.993,45.753,45.562,45.474,45.552,45.867,46.257,46.66,47.038,47.372,47.68,47.976,48.292,48.647,49.047,49.483,49.943,50.42,50.906,51.392,51.881,52.375,52.863,53.355,53.833,54.312,54.775,55.224,55.657,56.068,56.467,56.843,57.197,57.539,57.853,58.154,58.433,58.699,58.948,59.186,59.409,59.63,59.834,60.03,60.214,60.39,60.561,60.713,60.859,60.99,61.106,61.215,61.305,61.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,Total Population - Both sexes,1000 persons,2364.654,2438.63,2517.655,2601.336,2689.335,2781.336,2877.096,2976.419,3079.131,3185.116,3294.224,3406.28,3521.018,3638.109,3757.132,3877.765,3999.796,4123.092,4247.558,4373.124,4499.72,4627.21,4755.459,4884.461,5014.189,5144.637,5275.77,5407.5,5539.59,5671.797,5803.927,5935.909,6067.77,6199.661,6331.764,6464.229,6596.962,6729.933,6863.441,6997.888,7133.494,7270.409,7408.342,7546.463,7683.707,7819.247,7952.763,8084.407,8214.426,8343.283,8471.321,8598.601,8724.975,8850.317,8974.444,9097.257,9218.686,9338.861,9458.075,9576.737,9695.121,9813.211,9930.916,10048.232,10165.183,10281.68,10397.741,10513.104,10627.141,10738.958,10847.91,10953.703,11056.37,11155.928,11252.481,11346.146,11436.862,11524.53,11609.247,11691.144,11770.322,11846.803,11920.598,11991.715,12060.204,12126.064,12189.319,12249.968,12308.037,12363.543,12416.49,12466.885,12514.686,12559.826,12602.202,12641.738,12678.416,12712.216,12743.09,12770.972,12795.809,12817.593,12836.339,12852.135,12865.074,12875.249,12882.694,12887.431,12889.472,12888.812,12885.462,12879.46,12870.848,12859.708,12846.114,12830.153,12811.89,12791.327,12768.442,12743.201,12715.607,12685.665,12653.421,12618.933,12582.293,12543.541,12502.734,12459.899,12415.049,12368.203,12319.371,12268.601,12215.956,12161.465,12105.198,12047.204,11987.526,11926.225,11863.382,11799.089,11733.42,11666.443,11598.212,11528.769,11458.148,11386.385,11313.543,11239.672,11164.835,11089.103,11012.546
Dominican Republic,Total Population - Male,1000 persons,1197.309,1235.341,1275.723,1318.309,1362.945,1409.515,1457.895,1508.009,1559.771,1613.115,1667.973,1724.266,1781.857,1840.615,1900.345,1960.914,2022.225,2084.201,2146.763,2209.841,2273.363,2337.254,2401.461,2465.999,2530.896,2596.178,2661.831,2727.791,2793.962,2860.18,2926.351,2992.433,3058.447,3124.433,3190.479,3256.633,3322.848,3389.101,3455.503,3522.206,3589.318,3656.939,3724.967,3792.913,3860.135,3926.192,3990.772,4054.055,4116.81,4180.103,4244.647,4310.795,4378.118,4445.599,4511.784,4575.667,4636.859,4695.746,4752.946,4809.438,4865.924,4922.526,4979.01,5035.367,5091.526,5147.367,5202.94,5258.174,5312.745,5366.198,5418.206,5468.642,5517.509,5564.821,5610.634,5655.015,5697.895,5739.278,5779.19,5817.72,5854.908,5890.791,5925.349,5958.613,5990.594,6021.31,6050.766,6078.972,6105.942,6131.704,6156.256,6179.616,6201.776,6222.691,6242.312,6260.626,6277.616,6293.273,6307.583,6320.509,6332.038,6342.145,6350.867,6358.228,6364.28,6369.074,6372.634,6374.958,6376.047,6375.927,6374.585,6372.042,6368.315,6363.437,6357.447,6350.386,6342.264,6333.094,6322.862,6311.56,6299.169,6285.704,6271.169,6255.61,6239.054,6221.52,6203.042,6183.608,6163.221,6141.869,6119.546,6096.269,6072.049,6046.901,6020.85,5993.914,5966.128,5937.48,5908.025,5877.772,5846.764,5815.013,5782.553,5749.394,5715.565,5681.085,5645.971,5610.262,5573.982,5537.165,5499.835
Dominican Republic,Total Population - Female,1000 persons,1167.34,1203.294,1241.931,1283.034,1326.384,1371.823,1419.203,1468.409,1519.365,1571.995,1626.249,1682.016,1739.161,1797.495,1856.778,1916.854,1977.571,2038.899,2100.796,2163.286,2226.359,2289.948,2354.003,2418.461,2483.291,2548.454,2613.936,2679.705,2745.634,2811.621,2877.578,2943.462,3009.322,3075.224,3141.281,3207.596,3274.119,3340.829,3407.935,3475.671,3544.173,3613.474,3683.372,3753.554,3823.572,3893.047,3961.994,4030.352,4097.617,4163.185,4226.67,4287.804,4346.856,4404.718,4462.66,4521.595,4581.822,4643.11,4705.133,4767.298,4829.193,4890.693,4951.906,5012.859,5073.656,5134.308,5194.798,5254.937,5314.402,5372.759,5429.698,5485.072,5538.865,5591.096,5641.842,5691.142,5738.952,5785.244,5830.045,5873.422,5915.408,5956.015,5995.25,6033.105,6069.609,6104.753,6138.55,6170.998,6202.089,6231.839,6260.231,6287.262,6312.906,6337.139,6359.887,6381.113,6400.802,6418.937,6435.509,6450.461,6463.771,6475.443,6485.476,6493.913,6500.795,6506.174,6510.065,6512.485,6513.416,6512.885,6510.879,6507.426,6502.535,6496.269,6488.669,6479.768,6469.62,6458.224,6445.576,6431.646,6416.442,6399.962,6382.245,6363.328,6343.241,6322.019,6299.696,6276.289,6251.823,6226.326,6199.816,6172.335,6143.909,6114.568,6084.351,6053.286,6021.401,5988.745,5955.359,5921.312,5886.663,5851.425,5815.659,5779.365,5742.58,5705.304,5667.573,5629.404,5590.851,5551.937,5512.713
Dominican Republic,Rural population,1000 persons,1803.255,1844.862,1889.135,1935.713,1984.181,2034.23,2085.564,2138.005,2191.265,2245.18,2299.524,2346.542,2391.857,2435.983,2478.509,2519.298,2557.976,2594.451,2628.533,2660.317,2689.522,2716.125,2739.976,2761.202,2779.507,2794.916,2807.315,2816.992,2823.823,2828.049,2829.697,2829.098,2853.989,2900.905,2947.384,2993.441,3038.926,3083.859,3128.309,3172.496,3216.409,3260.144,3303.529,3346.216,3353.062,3346.565,3336.858,3324.487,3309.638,3293.001,3274.904,3255.76,3235.194,3174.168,3094.744,3014.191,2932.247,2849.396,2765.725,2681.99,2597.931,2524.085,2457.254,2390.521,2323.582,2256.692,2189.85,2123.575,2059.693,1998.33,1939.482,1883.112,1829.181,1777.658,1728.512,1681.695,1637.155,1594.821,1554.615,1516.447,1480.245,1445.938,1413.476,1382.822,1353.944,1326.801,1301.345,1277.513,1255.241,1234.459,1215.111,1197.163,1180.59,1165.382,1150.011,1134.521,1118.923,1103.236,1087.48,1071.682,1055.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,Urban population,1000 persons,561.399,593.543,628.124,665.085,704.517,746.422,790.864,837.802,887.364,939.577,994.518,1059.757,1129.421,1202.645,1279.447,1359.65,1443.399,1530.658,1621.492,1715.737,1813.592,1914.989,2019.958,2128.234,2239.966,2355.019,2473.408,2594.873,2719.694,2847.882,2979.572,3114.493,3224.831,3313.952,3404.188,3495.415,3587.616,3680.765,3775.007,3870.441,3967.238,4065.478,4165.022,4265.249,4399.99,4545.858,4692.255,4838.985,4986.737,5136.111,5287.718,5441.366,5597.091,5793.592,6008.254,6223.375,6439.091,6654.957,6870.795,7085.768,7300.054,7503.01,7697.696,7890.775,8082.262,8271.702,8458.941,8643.423,8823.303,8998.444,9168.876,9334.544,9495.433,9651.617,9803.213,9950.299,10092.947,10231.148,10364.823,10493.82,10618.075,10737.535,10852.274,10962.477,11068.36,11170.096,11267.765,11361.311,11450.597,11535.421,11615.62,11691.193,11762.167,11828.572,11891.938,11952.241,12009.456,12063.619,12114.815,12163.195,12208.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
