Year,Month,Day,Day_num,Last_day_value,Today_value
2016,5,2016/5/9,42499 ,-412.5223025,-414.7194433
2016,5,2016/5/10,42500 ,-414.7194433,-413.3647847
2016,5,2016/5/11,42501 ,-413.3647847,-408.351975
2016,5,2016/5/12,42502 ,-408.351975,-409.1961463
2016,5,2016/5/13,42503 ,-409.1961463,-414.2243559
2016,5,2016/5/16,42506 ,-414.2243559,-413.4534371
2016,5,2016/5/17,42507 ,-413.4534371,-417.5137501
2016,5,2016/5/18,42508 ,-417.5137501,-423.1978396
2016,5,2016/5/19,42509 ,-423.1978396,-421.9403614
2016,5,2016/5/20,42510 ,-421.9403614,-416.418744
2016,5,2016/5/23,42513 ,-416.418744,-413.3695257
2016,5,2016/5/24,42514 ,-413.3695257,-415.8567101
2016,5,2016/5/25,42515 ,-415.8567101,-416.0758001
2016,5,2016/5/26,42516 ,-416.0758001,-415.3061852
2016,5,2016/5/27,42517 ,-415.3061852,-415.4760753
2016,5,2016/5/30,42520 ,-415.4760753,-411.8688954
2016,5,2016/5/31,42521 ,-411.8688954,-403.243683
2016,6,2016/6/1,42522 ,-403.243683,-403.8027427
2016,6,2016/6/2,42523 ,-403.8027427,-399.8603496
2016,6,2016/6/3,42524 ,-399.8603496,-383.4989634
2016,6,2016/6/6,42527 ,-383.4989634,-391.2180627
2016,6,2016/6/7,42528 ,-391.2180627,-389.3351436
2016,6,2016/6/8,42529 ,-389.3351436,-393.0802691
2016,6,2016/6/13,42534 ,-393.0802691,-400.5241081
2016,6,2016/6/14,42535 ,-400.5241081,-394.6954983
2016,6,2016/6/15,42536 ,-394.6954983,-390.701172
2016,6,2016/6/16,42537 ,-390.701172,-393.156695
2016,6,2016/6/17,42538 ,-393.156695,-388.6003517
2016,6,2016/6/20,42541 ,-388.6003517,-390.8799527
2016,6,2016/6/21,42542 ,-390.8799527,-393.3479465
2016,6,2016/6/22,42543 ,-393.3479465,-388.6921217
2016,6,2016/6/23,42544 ,-388.6921217,-390.7778576
2016,6,2016/6/24,42545 ,-390.7778576,-393.5838034
2016,6,2016/6/27,42548 ,-393.5838034,-379.4421449
2016,6,2016/6/28,42549 ,-379.4421449,-378.9768843
2016,6,2016/6/29,42550 ,-378.9768843,-379.1116689
2016,6,2016/6/30,42551 ,-379.1116689,-375.3948707
2016,7,2016/7/1,42552 ,-375.3948707,-380.993888
2016,7,2016/7/4,42555 ,-380.993888,-373.2524797
2016,7,2016/7/5,42556 ,-373.2524797,-366.5488589
2016,7,2016/7/6,42557 ,-366.5488589,-349.4168914
2016,7,2016/7/7,42558 ,-349.4168914,-349.8715207
2016,7,2016/7/8,42559 ,-349.8715207,-357.6150141
2016,7,2016/7/11,42562 ,-357.6150141,-352.1404066
2016,7,2016/7/12,42563 ,-352.1404066,-342.4974251
2016,7,2016/7/13,42564 ,-342.4974251,-350.1412299
2016,7,2016/7/14,42565 ,-350.1412299,-350.3359281
2016,7,2016/7/15,42566 ,-350.3359281,-349.8946992
2016,7,2016/7/18,42569 ,-349.8946992,-351.2547235
2016,7,2016/7/19,42570 ,-351.2547235,-359.6386311
2016,7,2016/7/20,42571 ,-359.6386311,-359.2387658
2016,7,2016/7/21,42572 ,-359.2387658,-353.3845723
2016,7,2016/7/22,42573 ,-353.3845723,-360.0725917
2016,7,2016/7/25,42576 ,-360.0725917,-356.755023
2016,7,2016/7/26,42577 ,-356.755023,-348.7398838
2016,7,2016/7/27,42578 ,-348.7398838,-353.9681994
2016,7,2016/7/28,42579 ,-353.9681994,-351.8038189
2016,7,2016/7/29,42580 ,-351.8038189,-354.5719162
2016,8,2016/8/1,42583 ,-354.5719162,-361.0547237
2016,8,2016/8/2,42584 ,-361.0547237,-361.8271731
2016,8,2016/8/3,42585 ,-361.8271731,-361.1928945
2016,8,2016/8/4,42586 ,-361.1928945,-361.7233481
2016,8,2016/8/5,42587 ,-361.7233481,-362.1401848
2016,8,2016/8/8,42590 ,-362.1401848,-359.8430674
2016,8,2016/8/9,42591 ,-359.8430674,-352.0975547
2016,8,2016/8/10,42592 ,-352.0975547,-354.0892599
2016,8,2016/8/11,42593 ,-354.0892599,-351.0953276
2016,8,2016/8/12,42594 ,-351.0953276,-350.9295912
2016,8,2016/8/15,42597 ,-350.9295912,-348.8757275
2016,8,2016/8/16,42598 ,-348.8757275,-358.1477312
2016,8,2016/8/17,42599 ,-358.1477312,-359.4551814
2016,8,2016/8/18,42600 ,-359.4551814,-361.2507229
2016,8,2016/8/19,42601 ,-361.2507229,-361.2969436
2016,8,2016/8/22,42604 ,-361.2969436,-360.4753386
2016,8,2016/8/23,42605 ,-360.4753386,-360.9376798
2016,8,2016/8/24,42606 ,-360.9376798,-362.591293
2016,8,2016/8/25,42607 ,-362.591293,-364.9235489
2016,8,2016/8/26,42608 ,-364.9235489,-366.4975296
2016,8,2016/8/29,42611 ,-366.4975296,-360.5326396
2016,8,2016/8/30,42612 ,-360.5326396,-362.1285962
2016,8,2016/8/31,42613 ,-362.1285962,-357.7634699
2016,9,2016/9/1,42614 ,-357.7634699,-359.3573676
2016,9,2016/9/2,42615 ,-359.3573676,-362.3786473
2016,9,2016/9/5,42618 ,-362.3786473,-359.6479766
2016,9,2016/9/6,42619 ,-359.6479766,-358.146661
2016,9,2016/9/7,42620 ,-358.146661,-361.6099545
2016,9,2016/9/8,42621 ,-361.6099545,-362.4180357
2016,9,2016/9/9,42622 ,-362.4180357,-363.6798882
2016,9,2016/9/12,42625 ,-363.6798882,-370.5805298
2016,9,2016/9/13,42626 ,-370.5805298,-368.182193
2016,9,2016/9/14,42627 ,-368.182193,-369.0928636
2016,9,2016/9/19,42632 ,-369.0928636,-368.2893643
2016,9,2016/9/20,42633 ,-368.2893643,-373.4104882
2016,9,2016/9/21,42634 ,-373.4104882,-374.275744
2016,9,2016/9/22,42635 ,-374.275744,-371.1325996
2016,9,2016/9/23,42636 ,-371.1325996,-370.4443395
2016,9,2016/9/26,42639 ,-370.4443395,-379.5458215
2016,9,2016/9/27,42640 ,-379.5458215,-377.0532514
2016,9,2016/9/28,42641 ,-377.0532514,-379.8282717
2016,9,2016/9/29,42642 ,-379.8282717,-377.2082441
2016,9,2016/9/30,42643 ,-377.2082441,-370.1867172
2016,10,2016/10/10,42653 ,-370.1867172,-364.9685135
2016,10,2016/10/11,42654 ,-364.9685135,-359.0757359
2016,10,2016/10/12,42655 ,-359.0757359,-362.1771549
2016,10,2016/10/13,42656 ,-362.1771549,-364.182373
2016,10,2016/10/14,42657 ,-364.182373,-362.4735089
2016,10,2016/10/17,42660 ,-362.4735089,-365.6249896
2016,10,2016/10/18,42661 ,-365.6249896,-360.790589
2016,10,2016/10/19,42662 ,-360.790589,-361.4366296
2016,10,2016/10/20,42663 ,-361.4366296,-362.4626139
2016,10,2016/10/21,42664 ,-362.4626139,-363.7718507
2016,10,2016/10/24,42667 ,-363.7718507,-361.1340745
2016,10,2016/10/25,42668 ,-361.1340745,-354.9569581
2016,10,2016/10/26,42669 ,-354.9569581,-354.0026863
2016,10,2016/10/27,42670 ,-354.0026863,-350.9026153
2016,10,2016/10/28,42671 ,-350.9026153,-350.6881701
2016,10,2016/10/31,42674 ,-350.6881701,-349.8526039
2016,11,2016/11/1,42675 ,-349.8526039,-350.9584005
2016,11,2016/11/2,42676 ,-350.9584005,-352.6363113
2016,11,2016/11/3,42677 ,-352.6363113,-351.9299569
2016,11,2016/11/4,42678 ,-351.9299569,-353.1263058
2016,11,2016/11/7,42681 ,-353.1263058,-352.6257469
