Year,Month,Day,C,I,G,NX,American_GDP,GDP
2019,2,2019/2/15,60.17986692,143668603,0,41,3.10E+11,3.74E+11
2019,2,2019/2/18,76.05513893,182886089,0,41,3.10E+11,3.68E+11
2019,2,2019/2/19,66.88318086,179083785,0,41,3.16E+11,3.83E+11
2019,2,2019/2/20,58.18178633,147390311,0,41,3.19E+11,3.87E+11
2019,2,2019/2/21,56.26744309,180143287,0,41,3.25E+11,3.82E+11
2019,2,2019/2/22,62.15590041,187237974,0,41,3.17E+11,3.91E+11
2019,2,2019/2/25,78.95935601,342557122,0,41,3.14E+11,3.96E+11
2019,2,2019/2/26,63.69472171,358038698,0,41,3.14E+11,3.96E+11
2019,2,2019/2/27,77.19363222,286236007,0,41,3.16E+11,3.98E+11
2019,2,2019/2/28,91.47031477,184810220,0,41,3.20E+11,3.93E+11
2019,3,2019/3/1,126.2609115,204711004,14552,327,3.18E+11,4.11E+11
2019,3,2019/3/4,119.6473762,323490126,14552,327,3.20E+11,4.02E+11
2019,3,2019/3/5,117.6720127,230853166,14552,327,3.14E+11,4.10E+11
2019,3,2019/3/6,105.8683964,318077371,14552,327,3.15E+11,4.16E+11
2019,3,2019/3/7,85.91530897,329846548,14552,327,3.10E+11,4.16E+11
2019,3,2019/3/8,74.32577057,317990077,14552,327,3.08E+11,4.00E+11
2019,3,2019/3/11,95.9397955,230912865,14552,327,3.08E+11,4.19E+11
2019,3,2019/3/12,82.453759,274926382,14552,327,3.22E+11,4.14E+11
2019,3,2019/3/13,91.16262649,233682248,14552,327,3.20E+11,4.16E+11
2019,3,2019/3/14,114.9302132,190817237,14552,327,3.22E+11,4.14E+11
2019,3,2019/3/15,114.8715222,175174544,14552,327,3.28E+11,4.08E+11
2019,3,2019/3/18,149.2352838,216928060,14552,327,3.26E+11,4.31E+11
2019,3,2019/3/19,131.7395044,181727110,14552,327,3.17E+11,4.27E+11
2019,3,2019/3/20,131.9843917,175632090,14552,327,3.10E+11,4.20E+11
2019,3,2019/3/21,124.8811552,196310310,14552,327,3.14E+11,4.31E+11
2019,3,2019/3/22,133.1930156,171356993,14552,327,3.18E+11,4.19E+11
2019,3,2019/3/25,114.2147376,198586329,14552,327,3.11E+11,3.97E+11
2019,3,2019/3/26,111.868677,173046579,14552,327,3.17E+11,4.13E+11
2019,3,2019/3/27,128.0726487,138758454,14552,327,3.21E+11,3.97E+11
2019,3,2019/3/28,146.7927222,133272129,14552,327,3.13E+11,4.06E+11
2019,3,2019/3/29,194.8371048,215639103,14552,327,3.24E+11,4.29E+11
2019,4,2019/4/1,200.4027052,271382704,18995,138,3.06E+11,4.16E+11
2019,4,2019/4/2,191.1010494,226000341,18995,138,2.99E+11,4.24E+11
2019,4,2019/4/3,185.4945594,231917368,18995,138,3.01E+11,4.26E+11
2019,4,2019/4/4,206.0956278,260410939,18995,138,2.98E+11,4.36E+11
2019,4,2019/4/8,241.4434698,267505576,18995,138,3.08E+11,4.36E+11
2019,4,2019/4/9,247.238297,182956808,18995,138,3.10E+11,4.35E+11
2019,4,2019/4/10,289.7189591,194687613,18995,138,3.04E+11,4.23E+11
2019,4,2019/4/11,265.6873426,169049641,18995,138,3.10E+11,4.38E+11
2019,4,2019/4/12,254.6717156,135862118,18995,138,3.05E+11,4.21E+11
2019,4,2019/4/15,247.5905932,182645571,18995,138,2.99E+11,4.14E+11
2019,4,2019/4/16,280.4147561,202041966,18995,138,3.06E+11,4.47E+11
2019,4,2019/4/17,292.5961331,180367117,18995,138,3.13E+11,4.30E+11
2019,4,2019/4/18,286.0774945,146562123,18995,138,3.07E+11,4.21E+11
2019,4,2019/4/19,292.948897,150794910,18995,138,3.07E+11,4.31E+11
2019,4,2019/4/22,289.5823521,189353745,18995,138,3.01E+11,4.31E+11
2019,4,2019/4/23,315.5936743,155611650,18995,138,3.08E+11,4.30E+11
2019,4,2019/4/24,310.6062336,145498695,18995,138,3.00E+11,4.38E+11
2019,4,2019/4/25,292.7188079,159722071,18995,138,3.01E+11,4.13E+11
2019,4,2019/4/26,285.7397041,142008068,18995,138,3.07E+11,4.26E+11
2019,4,2019/4/29,312.5414587,153870927,18995,138,3.06E+11,4.04E+11
2019,4,2019/4/30,314.7538386,116233376,18995,138,3.13E+11,4.16E+11
2019,5,2019/5/6,245.0720876,197472882,17268,416,3.11E+11,4.03E+11
2019,5,2019/5/7,230.2860517,132847654,17268,416,3.00E+11,3.91E+11
2019,5,2019/5/8,224.546152,112867355,17268,416,2.95E+11,3.82E+11
2019,5,2019/5/9,198.3011147,101037394,17268,416,2.91E+11,3.79E+11
2019,5,2019/5/10,247.6967112,148003847,17268,416,3.04E+11,3.94E+11
2019,5,2019/5/13,233.280128,103391860,17268,416,3.01E+11,3.93E+11
2019,5,2019/5/14,227.5926293,102313460,17268,416,2.99E+11,3.88E+11
2019,5,2019/5/15,269.4557499,110161769,17268,416,3.02E+11,3.99E+11
2019,5,2019/5/16,272.6919553,116258274,17268,416,2.98E+11,3.87E+11
2019,5,2019/5/17,248.9026485,128453245,17268,416,3.06E+11,3.97E+11
2019,5,2019/5/20,226.6018265,108963477,17268,416,3.05E+11,3.83E+11
2019,5,2019/5/21,236.8131958,111022920,17268,416,2.91E+11,3.87E+11
2019,5,2019/5/22,229.5235664,98346128,17268,416,2.93E+11,3.95E+11
2019,5,2019/5/23,201.8899722,99897781,17268,416,2.98E+11,3.77E+11
2019,5,2019/5/24,219.4827131,80934048,17268,416,3.01E+11,3.75E+11
2019,5,2019/5/27,220.3773407,108830871,17268,416,3.01E+11,3.77E+11
2019,5,2019/5/28,229.7030435,117886240,17268,416,2.98E+11,3.82E+11
2019,5,2019/5/29,253.3553282,93355441,17268,416,2.94E+11,3.81E+11
2019,5,2019/5/30,246.6398818,94202561,17268,416,2.91E+11,3.82E+11
2019,5,2019/5/31,231.2276228,89222267,17268,416,2.82E+11,3.82E+11
2019,6,2019/6/3,233.1710353,100723180,17927,509,2.85E+11,3.87E+11
2019,6,2019/6/4,216.0115572,87097094,17927,509,2.98E+11,3.81E+11
2019,6,2019/6/5,212.3535893,88642020,17927,509,2.98E+11,3.88E+11
2019,6,2019/6/6,202.4859046,85534403,17927,509,2.93E+11,3.82E+11
2019,6,2019/6/10,211.9278953,92375061,17927,509,3.04E+11,3.82E+11
2019,6,2019/6/11,252.9505523,143482806,17927,509,2.95E+11,3.86E+11
2019,6,2019/6/12,248.4670767,119178853,17927,509,3.02E+11,3.99E+11
2019,6,2019/6/13,251.507639,96331718,17927,509,2.97E+11,3.92E+11
2019,6,2019/6/14,254.1299561,101817004,17927,509,2.98E+11,3.78E+11
2019,6,2019/6/17,252.4962306,72976678,17927,509,3.07E+11,3.89E+11
2019,6,2019/6/18,257.9737436,70692266,17927,509,3.08E+11,3.88E+11
2019,6,2019/6/19,273.1670469,125595715,17927,509,3.13E+11,3.92E+11
2019,6,2019/6/20,316.9475544,168872073,17927,509,3.17E+11,4.18E+11
2019,6,2019/6/21,318.2578982,153635155,17927,509,3.13E+11,4.17E+11
2019,6,2019/6/24,329.4657372,100084621,17927,509,3.13E+11,3.99E+11
2019,6,2019/6/25,325.2977999,124075912,17927,509,3.00E+11,3.95E+11
2019,6,2019/6/26,322.04205,81820283,17927,509,3.01E+11,4.09E+11
2019,6,2019/6/27,339.1932487,105316358,17927,509,3.10E+11,4.18E+11
2019,6,2019/6/28,327.1390359,84766139,17927,509,3.00E+11,4.10E+11
2019,7,2019/7/1,376.1954772,158370340,17777,450,2.94E+11,3.97E+11
2019,7,2019/7/2,369.9014415,131863496,17777,450,3.07E+11,3.91E+11
2019,7,2019/7/3,332.4607041,111992603,17777,450,3.01E+11,4.02E+11
2019,7,2019/7/4,325.2164804,99342256,17777,450,3.01E+11,3.98E+11
2019,7,2019/7/5,344.8801349,74006527,17777,450,3.10E+11,3.99E+11
2019,7,2019/7/8,329.7154697,109539086,17777,450,3.06E+11,3.81E+11
2019,7,2019/7/9,320.9824025,74842732,17777,450,3.04E+11,3.75E+11
2019,7,2019/7/10,327.4210958,72833948,17777,450,3.00E+11,3.78E+11
2019,7,2019/7/11,326.0378189,75311965,17777,450,3.07E+11,3.77E+11
2019,7,2019/7/12,331.1680598,75465967,17777,450,3.11E+11,3.93E+11
2019,7,2019/7/15,321.0130555,101205222,17777,450,2.99E+11,3.96E+11
2019,7,2019/7/16,312.6804324,80730952,17777,450,2.97E+11,3.96E+11
2019,7,2019/7/17,308.1949788,95183885,17777,450,2.97E+11,3.94E+11
2019,7,2019/7/18,291.8609913,87496445,17777,450,3.06E+11,3.91E+11
2019,7,2019/7/19,300.5483963,88086149,17777,450,2.99E+11,3.88E+11
2019,7,2019/7/22,301.789732,92101377,17777,450,3.13E+11,3.95E+11
2019,7,2019/7/23,297.8351565,71313346,17777,450,3.07E+11,3.83E+11
2019,7,2019/7/24,290.3239522,90940684,17777,450,3.02E+11,3.88E+11
2019,7,2019/7/25,307.0566273,93740417,17777,450,3.09E+11,3.97E+11
2019,7,2019/7/26,308.9697568,83259300,17777,450,3.01E+11,3.90E+11
2019,7,2019/7/29,320.77157,84814370,17777,450,3.06E+11,3.91E+11
2019,7,2019/7/30,323.0619918,94123955,17777,450,2.98E+11,3.93E+11
2019,7,2019/7/31,316.1805702,82151155,17777,450,2.96E+11,3.94E+11
2019,8,2019/8/1,302.6484978,84114180,11438,348,2.92E+11,3.78E+11
2019,8,2019/8/2,297.5421495,108335897,11438,348,2.97E+11,3.89E+11
2019,8,2019/8/5,285.0525419,101325981,11438,348,2.81E+11,3.74E+11
2019,8,2019/8/6,289.4953085,129833871,11438,348,2.95E+11,3.67E+11
2019,8,2019/8/7,287.7488385,84238716,11438,348,2.85E+11,3.62E+11
2019,8,2019/8/8,314.562231,88457707,11438,348,3.00E+11,3.70E+11
2019,8,2019/8/9,304.3368087,85295580,11438,348,2.86E+11,3.64E+11
2019,8,2019/8/12,361.0473694,82083056,11438,348,2.88E+11,3.76E+11
2019,8,2019/8/13,360.2537221,76500302,11438,348,2.93E+11,3.69E+11
2019,8,2019/8/14,386.0950528,91202590,11438,348,2.86E+11,3.83E+11
2019,8,2019/8/15,387.6368229,88598832,11438,348,2.91E+11,3.73E+11
2019,8,2019/8/16,397.6590953,88319169,11438,348,2.82E+11,3.73E+11
2019,8,2019/8/19,399.1480523,139327013,11438,348,2.90E+11,3.86E+11
2019,8,2019/8/20,413.2670006,108602088,11438,348,2.83E+11,3.76E+11
2019,8,2019/8/21,409.009488,82299880,11438,348,3.00E+11,3.79E+11
2019,8,2019/8/22,447.0493848,85807792,11438,348,2.88E+11,3.90E+11
2019,8,2019/8/23,472.7483011,87954583,11438,348,2.85E+11,3.81E+11
2019,8,2019/8/26,445.272525,93859269,11438,348,2.87E+11,3.90E+11
2019,8,2019/8/27,452.3648022,124731478,11438,348,2.86E+11,3.94E+11
2019,8,2019/8/28,444.0323499,88750812,11438,348,2.87E+11,3.78E+11
2019,8,2019/8/29,457.4451454,84083387,11438,348,2.94E+11,3.78E+11
2019,8,2019/8/30,486.9259312,96695150,11438,348,2.88E+11,3.79E+11
2019,9,2019/9/2,483.7654603,110289349,13617,396,2.88E+11,3.93E+11
2019,9,2019/9/3,484.7022763,97714631,13617,396,2.89E+11,3.84E+11
2019,9,2019/9/4,469.3168066,126628615,13617,396,3.02E+11,3.88E+11
2019,9,2019/9/5,488.2819857,181656231,13617,396,3.03E+11,3.92E+11
2019,9,2019/9/6,486.6835543,121882376,13617,396,2.99E+11,3.89E+11
2019,9,2019/9/9,480.5779626,146809754,13617,396,2.96E+11,4.04E+11
2019,9,2019/9/10,467.8086884,130889386,13617,396,3.01E+11,4.07E+11
2019,9,2019/9/11,412.4900024,131594875,13617,396,2.99E+11,3.93E+11
2019,9,2019/9/12,442.0277578,110241273,13617,396,3.08E+11,4.14E+11
2019,9,2019/9/16,441.7914571,110259805,13617,396,3.06E+11,3.98E+11
2019,9,2019/9/17,437.0137791,113694317,13617,396,3.03E+11,4.05E+11
2019,9,2019/9/18,491.9838841,82056152,13617,396,2.96E+11,3.88E+11
2019,9,2019/9/19,488.1263712,85984238,13617,396,3.03E+11,3.91E+11
2019,9,2019/9/20,500.7273512,103455955,13617,396,3.04E+11,3.94E+11
2019,9,2019/9/23,491.8355888,94036225,13617,396,3.04E+11,3.95E+11
2019,9,2019/9/24,526.5533089,87783230,13617,396,2.99E+11,4.04E+11
2019,9,2019/9/25,516.6353715,89520835,13617,396,2.94E+11,3.90E+11
2019,9,2019/9/26,508.9878727,102698301,13617,396,3.05E+11,3.81E+11
2019,9,2019/9/27,516.6826813,74003947,13617,396,3.08E+11,3.80E+11
2019,9,2019/9/30,491.709823,65931313,13617,396,3.09E+11,3.99E+11
2019,10,2019/10/8,509.3303169,76657860,17026,428,2.88E+11,4.46E+11
2019,10,2019/10/9,489.1564841,75854512,17026,428,2.84E+11,4.51E+11
2019,10,2019/10/10,497.2677868,79222694,17026,428,2.89E+11,4.60E+11
2019,10,2019/10/11,516.7264093,93412577,17026,428,2.93E+11,4.53E+11
2019,10,2019/10/14,522.0840907,122393611,17026,428,2.98E+11,4.55E+11
2019,10,2019/10/15,552.9580498,85273949,17026,428,2.90E+11,4.65E+11
2019,10,2019/10/16,511.8969528,83229707,17026,428,2.91E+11,4.51E+11
2019,10,2019/10/17,525.1661076,64863745,17026,428,2.99E+11,4.56E+11
2019,10,2019/10/18,517.3690682,82321140,17026,428,2.95E+11,4.44E+11
2019,10,2019/10/21,510.3055628,74182918,17026,428,2.93E+11,4.41E+11
2019,10,2019/10/22,512.8599902,68918566,17026,428,2.99E+11,4.39E+11
2019,10,2019/10/23,500.7245375,70198625,17026,428,2.86E+11,4.47E+11
2019,10,2019/10/24,491.6286375,71334575,17026,428,2.99E+11,4.54E+11
2019,10,2019/10/25,513.4255784,77453620,17026,428,3.01E+11,4.61E+11
2019,10,2019/10/28,520.934396,97406020,17026,428,2.93E+11,4.47E+11
2019,10,2019/10/29,536.0217656,82257075,17026,428,2.97E+11,4.49E+11
2019,10,2019/10/30,526.7582025,77872923,17026,428,2.94E+11,4.48E+11
2019,10,2019/10/31,523.1353487,86714539,17026,428,2.96E+11,4.38E+11
2019,11,2019/11/1,528.2395207,100689612,11263,387,2.92E+11,4.58E+11
2019,11,2019/11/4,542.8084057,104193855,11263,387,2.97E+11,4.60E+11
2019,11,2019/11/5,542.4373492,112911880,11263,387,3.09E+11,4.55E+11
2019,11,2019/11/6,535.9307978,97312952,11263,387,2.96E+11,4.65E+11
2019,11,2019/11/7,544.3966235,87254898,11263,387,3.03E+11,4.68E+11
2019,11,2019/11/8,548.0400328,97106948,11263,387,2.97E+11,4.69E+11
2019,11,2019/11/11,541.7204529,94155621,11263,387,2.94E+11,4.59E+11
2019,11,2019/11/12,544.5594424,76543069,11263,387,3.08E+11,4.63E+11
2019,11,2019/11/13,566.9134635,76749078,11263,387,3.02E+11,4.51E+11
2019,11,2019/11/14,572.9243896,87008446,11263,387,3.03E+11,4.40E+11
2019,11,2019/11/15,567.5228545,83730917,11263,387,3.13E+11,4.48E+11
2019,11,2019/11/18,569.9371373,76645993,11263,387,2.98E+11,4.41E+11
2019,11,2019/11/19,575.1757525,82161025,11263,387,3.11E+11,4.50E+11
2019,11,2019/11/20,576.653571,76815333,11263,387,2.98E+11,4.58E+11
2019,11,2019/11/21,574.3045638,69130538,11263,387,3.10E+11,4.48E+11
2019,11,2019/11/22,536.4836754,91042639,11263,387,2.98E+11,4.53E+11
2019,11,2019/11/25,524.6325321,106066289,11263,387,3.03E+11,4.44E+11
2019,11,2019/11/26,527.9965398,111513537,11263,387,3.09E+11,4.63E+11
2019,11,2019/11/27,532.919336,76437305,11263,387,3.00E+11,4.62E+11
2019,11,2019/11/28,518.7834345,65230119,11263,387,3.00E+11,4.61E+11
2019,11,2019/11/29,471.7086555,74144331,11263,387,3.10E+11,4.41E+11
2019,12,2019/12/2,475.776724,77412173,11415,467,2.95E+11,4.43E+11
2019,12,2019/12/3,460.8210923,73611240,11415,467,2.94E+11,4.50E+11
2019,12,2019/12/4,465.470009,79683385,11415,467,3.08E+11,4.48E+11
2019,12,2019/12/5,472.7579463,89051193,11415,467,3.10E+11,4.46E+11
2019,12,2019/12/6,512.9825162,78648887,11415,467,2.98E+11,4.49E+11
2019,12,2019/12/9,501.6463725,95353806,11415,467,3.13E+11,4.61E+11
2019,12,2019/12/10,507.1445321,86262928,11415,467,2.98E+11,4.54E+11
2019,12,2019/12/11,501.3518498,99765480,11415,467,2.99E+11,4.48E+11
2019,12,2019/12/12,479.5923568,84708330,11415,467,3.15E+11,4.44E+11
2019,12,2019/12/13,505.8230878,148571349,11415,467,3.11E+11,4.71E+11
2019,12,2019/12/16,490.6890435,148486670,11415,467,3.17E+11,4.71E+11
2019,12,2019/12/17,512.8342905,201162937,11415,467,3.14E+11,4.64E+11
2019,12,2019/12/18,511.0192222,151351764,11415,467,3.03E+11,4.71E+11
2019,12,2019/12/19,500.3236824,117900558,11415,467,3.12E+11,4.66E+11
2019,12,2019/12/20,489.3695618,121267662,11415,467,3.04E+11,4.61E+11
2019,12,2019/12/23,491.9954092,122816246,11415,467,3.18E+11,4.53E+11
2019,12,2019/12/24,490.7882944,95989045,11415,467,3.12E+11,4.69E+11
2019,12,2019/12/25,476.4144322,94938890,11415,467,3.12E+11,4.51E+11
2019,12,2019/12/26,477.7870658,108860640,11415,467,3.17E+11,4.67E+11
2019,12,2019/12/27,505.6883259,150926411,11415,467,3.20E+11,4.70E+11
2019,12,2019/12/30,529.1720805,155971488,11415,467,3.13E+11,4.69E+11
2019,12,2019/12/31,526.5763431,123264258,11415,467,3.19E+11,4.69E+11
2020,1,2020/1/2,474.2327298,182116772,0,0,3.39E+11,3.62E+11
2020,1,2020/1/3,423.2954382,142826244,0,0,3.22E+11,3.75E+11
2020,1,2020/1/6,422.3345605,175309953,0,0,3.33E+11,3.67E+11
2020,1,2020/1/7,438.9826874,139489031,0,0,3.39E+11,3.75E+11
2020,1,2020/1/8,432.7633369,167585850,0,0,3.38E+11,3.70E+11
2020,1,2020/1/9,447.6736245,136886324,0,0,3.36E+11,3.82E+11
2020,1,2020/1/10,457.9410123,113031719,0,0,3.30E+11,3.77E+11
2020,1,2020/1/13,470.554398,119691982,0,0,3.27E+11,3.69E+11
2020,1,2020/1/14,453.4332841,129320783,0,0,3.43E+11,3.66E+11
2020,1,2020/1/15,458.3253723,104633136,0,0,3.38E+11,3.73E+11
2020,1,2020/1/16,453.3009478,100267642,0,0,3.33E+11,3.60E+11
2020,1,2020/1/17,453.3599357,98725682,0,0,3.34E+11,3.67E+11
2020,1,2020/1/20,436.8699698,122409147,0,0,3.34E+11,3.84E+11
2020,1,2020/1/21,420.1105467,130527507,0,0,3.28E+11,3.78E+11
2020,1,2020/1/22,420.2824823,126758763,0,0,3.26E+11,3.61E+11
2020,1,2020/1/23,396.4162333,160357603,0,0,3.41E+11,3.55E+11
2020,2,2020/2/3,344.7867613,157559647,0,0,3.20E+11,3.27E+11
2020,2,2020/2/4,378.814802,213933328,0,0,3.41E+11,3.41E+11
2020,2,2020/2/5,391.2441483,174925524,0,0,3.47E+11,3.41E+11
2020,2,2020/2/6,412.7160665,176462235,0,0,3.44E+11,3.40E+11
2020,2,2020/2/7,418.1101286,151731759,0,0,3.44E+11,3.45E+11
2020,2,2020/2/10,408.9063008,148406969,0,0,3.34E+11,3.47E+11
2020,2,2020/2/11,440.8330174,143441674,0,0,3.45E+11,3.60E+11
2020,2,2020/2/12,440.073497,126710321,0,0,3.46E+11,3.52E+11
2020,2,2020/2/13,433.692164,145001843,0,0,3.46E+11,3.52E+11
2020,2,2020/2/14,430.9716905,143239803,0,0,3.30E+11,3.53E+11
2020,2,2020/2/17,436.8903711,182778969,0,0,3.30E+11,3.68E+11
2020,2,2020/2/18,426.9866035,163236220,0,0,3.36E+11,3.74E+11
2020,2,2020/2/19,439.8935963,169046441,0,0,3.31E+11,3.54E+11
2020,2,2020/2/20,462.0774981,212232624,0,0,3.38E+11,3.72E+11
2020,2,2020/2/21,456.9548092,217213604,0,0,3.27E+11,3.65E+11
2020,2,2020/2/24,431.0256206,212869303,0,0,3.31E+11,3.75E+11
2020,2,2020/2/25,418.7010431,244167831,0,0,3.19E+11,3.79E+11
2020,2,2020/2/26,417.2098846,261094061,0,0,3.09E+11,3.71E+11
2020,2,2020/2/27,431.172668,181290981,0,0,2.99E+11,3.72E+11
2020,2,2020/2/28,399.8302063,230275093,0,0,2.95E+11,3.62E+11
2020,3,2020/3/2,429.2170956,219313559,10752,199,3.07E+11,3.70E+11
2020,3,2020/3/3,456.1135113,219369777,10752,199,2.96E+11,3.56E+11
2020,3,2020/3/4,472.1078295,182424730,10752,199,3.09E+11,3.76E+11
2020,3,2020/3/5,515.3538351,231823115,10752,199,3.03E+11,3.68E+11
2020,3,2020/3/6,499.4202992,172475717,10752,199,2.90E+11,3.79E+11
2020,3,2020/3/9,457.7125049,208102035,10752,199,2.79E+11,3.59E+11
2020,3,2020/3/10,499.9974141,197416402,10752,199,2.89E+11,3.62E+11
2020,3,2020/3/11,502.2702148,161656111,10752,199,2.70E+11,3.53E+11
2020,3,2020/3/12,481.5765314,157060458,10752,199,2.43E+11,3.53E+11
2020,3,2020/3/13,454.8858148,188296722,10752,199,2.66E+11,3.41E+11
2020,3,2020/3/16,408.6112857,185968260,10752,199,2.39E+11,3.41E+11
2020,3,2020/3/17,386.3985688,166246129,10752,199,2.50E+11,3.31E+11
2020,3,2020/3/18,349.0273631,155037547,10752,199,2.33E+11,3.17E+11
2020,3,2020/3/19,336.1019522,180807407,10752,199,2.31E+11,3.21E+11
2020,3,2020/3/20,375.7057862,139603000,10752,199,2.18E+11,3.22E+11
2020,3,2020/3/23,358.5292069,137108790,10752,199,2.18E+11,3.18E+11
2020,3,2020/3/24,396.2255193,143103021,10752,199,2.43E+11,3.33E+11
2020,3,2020/3/25,421.0988981,153495958,10752,199,2.50E+11,3.29E+11
2020,3,2020/3/26,406.0349431,112310665,10752,199,2.58E+11,3.28E+11
2020,3,2020/3/27,416.926507,124060995,10752,199,2.51E+11,3.30E+11
2020,3,2020/3/30,412.9148221,126876673,10752,199,2.60E+11,3.36E+11
2020,3,2020/3/31,452.0822986,111453025,10752,199,2.54E+11,3.26E+11
2020,4,2020/4/1,444.0826873,119352620,16149,454,1.70E+11,4.01E+11
2020,4,2020/4/2,485.8770057,115168209,16149,454,1.80E+11,3.96E+11
2020,4,2020/4/3,480.9240809,99825083,16149,454,1.75E+11,3.98E+11
2020,4,2020/4/7,502.1344612,142778030,16149,454,1.86E+11,4.03E+11
2020,4,2020/4/8,501.8406266,111389513,16149,454,1.94E+11,4.00E+11
2020,4,2020/4/9,500.7594227,100485032,16149,454,1.92E+11,4.14E+11
2020,4,2020/4/10,507.621897,102444956,16149,454,1.92E+11,4.13E+11
2020,4,2020/4/13,504.8586149,79053343,16149,454,1.91E+11,3.96E+11
2020,4,2020/4/14,527.8575083,110637585,16149,454,2.02E+11,4.18E+11
2020,4,2020/4/15,532.0664907,108461984,16149,454,1.94E+11,4.01E+11
2020,4,2020/4/16,539.0129226,95947965,16149,454,1.98E+11,4.17E+11
2020,4,2020/4/17,568.1093392,132004301,16149,454,1.99E+11,4.06E+11
2020,4,2020/4/20,569.5045843,100013115,16149,454,1.97E+11,4.16E+11
2020,4,2020/4/21,541.7977329,102921888,16149,454,1.85E+11,4.15E+11
2020,4,2020/4/22,586.641843,85899464,16149,454,1.99E+11,4.08E+11
2020,4,2020/4/23,594.4932328,95508450,16149,454,1.97E+11,4.15E+11
2020,4,2020/4/24,592.9651336,94844135,16149,454,1.96E+11,4.06E+11
2020,4,2020/4/27,618.3659192,95462735,16149,454,2.01E+11,4.09E+11
2020,4,2020/4/28,622.7960483,122093476,16149,454,1.96E+11,4.06E+11
2020,4,2020/4/29,617.9477196,95854590,16149,454,2.01E+11,4.08E+11
2020,4,2020/4/30,608.8589136,132917125,16149,454,1.99E+11,4.20E+11
2020,5,2020/5/6,642.938795,139855675,15539,629,1.94E+11,4.35E+11
2020,5,2020/5/7,655.3005981,105514646,15539,629,1.97E+11,4.24E+11
2020,5,2020/5/8,658.1562136,116943341,15539,629,1.99E+11,4.34E+11
2020,5,2020/5/11,666.013004,122673803,15539,629,1.94E+11,4.30E+11
2020,5,2020/5/12,675.9978259,98250554,15539,629,1.99E+11,4.25E+11
2020,5,2020/5/13,679.8649232,88190669,15539,629,1.96E+11,4.35E+11
2020,5,2020/5/14,670.49989,88530004,15539,629,1.97E+11,4.31E+11
2020,5,2020/5/15,656.7514839,92618382,15539,629,2.00E+11,4.25E+11
2020,5,2020/5/18,690.8886031,112801762,15539,629,2.02E+11,4.13E+11
2020,5,2020/5/19,690.8844429,94015291,15539,629,2.04E+11,4.39E+11
2020,5,2020/5/20,695.2805912,100791150,15539,629,2.02E+11,4.24E+11
2020,5,2020/5/21,710.2360084,94861033,15539,629,1.99E+11,4.13E+11
2020,5,2020/5/22,671.5826328,103378360,15539,629,2.05E+11,4.15E+11
2020,5,2020/5/25,706.6239699,79033326,15539,629,2.05E+11,4.04E+11
2020,5,2020/5/26,702.0590328,77448076,15539,629,2.02E+11,4.31E+11
2020,5,2020/5/27,681.9379888,83711831,15539,629,2.12E+11,4.09E+11
2020,5,2020/5/28,687.902807,93064054,15539,629,2.03E+11,4.20E+11
2020,5,2020/5/29,710.7681948,93813832,15539,629,2.12E+11,4.21E+11
2020,6,2020/6/1,764.5213872,136456652,18504,464,2.09E+11,4.27E+11
2020,6,2020/6/2,755.6451717,144303060,18504,464,2.15E+11,4.28E+11
2020,6,2020/6/3,744.2239735,136597483,18504,464,2.16E+11,4.22E+11
2020,6,2020/6/4,751.5381459,104277737,18504,464,2.22E+11,4.38E+11
2020,6,2020/6/5,768.7382823,102443942,18504,464,2.26E+11,4.45E+11
2020,6,2020/6/8,750.3160119,137925813,18504,464,2.24E+11,4.26E+11
2020,6,2020/6/9,761.0523996,115304479,18504,464,2.21E+11,4.46E+11
2020,6,2020/6/10,768.1278403,112265728,18504,464,2.26E+11,4.33E+11
2020,6,2020/6/11,744.5214036,127308941,18504,464,2.11E+11,4.28E+11
2020,6,2020/6/12,760.4929646,134166649,18504,464,2.15E+11,4.41E+11
2020,6,2020/6/15,726.4753665,131297860,18504,464,2.13E+11,4.30E+11
2020,6,2020/6/16,747.4022009,111051539,18504,464,2.22E+11,4.41E+11
2020,6,2020/6/17,748.087392,105605799,18504,464,2.16E+11,4.37E+11
2020,6,2020/6/18,756.4008961,138148761,18504,464,2.17E+11,4.43E+11
2020,6,2020/6/19,784.3076568,152946990,18504,464,2.10E+11,4.47E+11
2020,6,2020/6/22,783.2426074,155829465,18504,464,2.08E+11,4.52E+11
2020,6,2020/6/23,819.5539116,129229510,18504,464,2.20E+11,4.55E+11
2020,6,2020/6/24,805.0122339,121712465,18504,464,2.07E+11,4.58E+11
2020,6,2020/6/29,808.0361198,130865854,18504,464,2.14E+11,4.32E+11
2020,6,2020/6/30,808.5734112,125933521,18504,464,2.13E+11,4.42E+11
2020,7,2020/7/1,842.0045156,169990456,18549,623,2.54E+11,3.64E+11
2020,7,2020/7/2,892.7927048,252939368,18549,623,2.53E+11,3.81E+11
2020,7,2020/7/3,890.687666,290485539,18549,623,2.53E+11,3.78E+11
2020,7,2020/7/6,949.3896754,405821025,18549,623,2.56E+11,4.12E+11
2020,7,2020/7/7,1037.681448,406008553,18549,623,2.53E+11,4.11E+11
2020,7,2020/7/8,1031.251841,348074847,18549,623,2.59E+11,4.06E+11
2020,7,2020/7/9,1056.344748,351046893,18549,623,2.52E+11,4.07E+11
2020,7,2020/7/10,1064.610552,316949651,18549,623,2.48E+11,4.07E+11
